customer_id,purchase_date,product_category,amount,transaction_id,full_name,email,phone,address,signup_date,name,gender,age
902,2025-04-14,Electronics,415.55,10711,Adrian Murphy,adrian.murphy8950@yahoo.com,+1 (694) 329-9578,"2887 Elm St, Georgetown, TX 07070",2023-02-21,Alice,Female,57
364,2025-06-14,Clothing,437.48,10205,Robert Bailey,robert.bailey0683@gmail.com,+1 (449) 248-4345,"6785 Pine Ave, Apt 62, Greenville, CA 85206",2021-12-29,Hannah,Female,49
110,2025-05-10,Sports,231.97,10815,Queen Phillips,queen.phillips8248@aol.com,No especificado," 5492 Pine Ave, Arlington, NY 90816 ",2022-04-20,Frank,Female,56
8,2025-01-25,Electronics,No especificado,10609,No especificado,jocelyn.gonzalez2832@aol.com,+1 (636) 456-9660,"8527 Maple Dr, Apt 36, Georgetown, TX 33157",2023-11-05,Bob,Female,40
624,2025-07-17,Sports,447.58,10772, Fiona Sanchez ,fiona.sanchez4735@aol.com,+1 (289) 836-6793,"8317 Pine Ave, Franklin, NY 10254",2021-01-25,Bob,Male,31
683,2025-03-22,Home & Kitchen,75.72,10647,No especificado,rebecca.kim9534@outlook.com,+1 (433) 539-3207," 9533 Main St, Apt 34, Georgetown, NY 29776 ",2022-07-01,Carlos,Male,59
954,2025-05-16,Home & Kitchen,428.99,10393,Kara Mitchell,kara.mitchell7748@hotmail.com,+1 (255) 968-6348,"988 Washington Blvd, Apt 31, Franklin, IL 03554",2020-05-08,Frank,Female,25
901,2025-01-17,Toys,138.77,10362, Frank Mendoza ,frank.mendoza1176@yahoo.com,+1 (894) 332-2986,No especificado,2021-07-03,Bob,Male,32
90,2025-07-11,Clothing,187.51,10404,Marcus Diaz,marcus.diaz0757@hotmail.com,+1 (420) 819-1422,"9112 Cedar Ln, Franklin, IL 64450",2022-11-15,Frank,Female,32
512,2025-01-04,Toys,480.27,10223, Kyle Ruiz ,kyle.ruiz8284@yahoo.com,+1 (358) 303-1443,"8611 Oak St, Apt 43, Fairview, FL 00789",2021-03-05,Hannah,Female,56
942,2025-02-24,Clothing,303.88,10964,Emily Kim,emily.kim7571@protonmail.com,+1 (358) 810-2999,"8219 Cedar Ln, Greenville, NY 98002",No especificado,Frank,Female,No especificado
584,2025-06-05,Electronics,466.22,10733, Riley Smith ,riley.smith4019@mail.com,+1 (268) 884-1169," 5339 Elm St, Springfield, NY 28238 ",2023-05-13,Carlos,Male,47
674,2025-03-23,Electronics,345.07,10247,Brianna Foster,brianna.foster4279@aol.com,No especificado,"833 Cedar Ln, Apt 15, Franklin, TX 22448",2020-05-20,Carlos,Male,56
809,2025-02-10,Electronics,317.31,10934, Isaac Patel ,isaac.patel5077@outlook.com,No especificado,"8801 Maple Dr, Apt 26, Springfield, FL 32399",2019-10-04,Hannah,Female,23
405,2025-01-29,Home & Kitchen,362.74,10316,No especificado,No especificado,+1 (950) 850-3237,"8061 Pine Ave, Arlington, NY 41590",2020-10-02,Elena,Female,53
286,2025-02-28,Clothing,354.95,10287,Quentin Bennett,No especificado,No especificado,No especificado,2023-04-06,Elena,Female,15
450,2025-02-13,Sports,104.65,10175,Natalie Bailey,natalie.bailey8159@aol.com,No especificado,"1250 Elm St, Apt 54, Springfield, TX 72055",2022-10-10,Elena,Female,37
817,No especificado,Clothing,143.94,10486,No especificado,yosef.cox1914@gmail.com,+1 (718) 905-5182,"6801 Hillcrest Ave, Fairview, TX 21457",2020-10-28,Alice,Female,59
16,2025-06-11,Sports,299.59,10394, Hank Hernandez ,hank.hernandez7411@gmail.com,No especificado,"6564 Hillcrest Ave, Clinton, CA 47053",2023-02-04,Elena,Female,24
990,2025-03-19,Clothing,457.08,10501, Violet Davis ,violet.davis2973@yahoo.com,+1 (418) 206-2965," 781 Washington Blvd, Apt 13, Georgetown, NY 87205 ",2023-05-06,Bob,Female,57
145,2025-07-17,Sports,75.71,10045,Gavin Hernandez,gavin.hernandez0209@aol.com,+1 (329) 861-6859,"7748 Hillcrest Ave, Apt 44, Clinton, NY 72920",2020-02-06,Frank,Male,53
341,2025-03-20,Home & Kitchen,488.13,10293,No especificado,kara.jones1814@gmail.com,No especificado,"6666 Oak St, Georgetown, FL 85438",2019-01-25,George,Female,38
11,2025-05-03,Electronics,298.64,10056,Zoey Nelson,zoey.nelson2543@mail.com,No especificado,"1701 Maple Dr, Apt 30, Franklin, IL 22547",2019-05-18,Alice,Female,32
692,2025-08-12,Electronics,26.0,10734, Hailey Baker ,hailey.baker2925@gmail.com,+1 (738) 264-4442,"6741 Pine Ave, Apt 49, Franklin, TX 99384",2019-07-27,Elena,Female,42
976,2025-03-16,Clothing,173.6,10836,Brianna Lewis,brianna.lewis9202@mail.com,+1 (824) 395-8920,"6698 Washington Blvd, Greenville, FL 18254",2021-09-13,Bob,Male,61
887,2025-08-05,No especificado,107.5,10686,Logan Cox,No especificado,+1 (497) 350-8444,"5743 Maple Dr, Apt 56, Franklin, CA 24315",2020-12-09,Bob,Male,26
588,2025-05-11,Toys,247.0,10576,Xander Patel,xander.patel9267@mail.com,No especificado," 1455 Oak St, Riverside, IL 62480 ",2023-08-27,Frank,Female,34
884,2025-08-01,Electronics,226.29,10264, Steven Phillips ,steven.phillips2951@protonmail.com,+1 (618) 974-3468,No especificado,2021-07-16,George,Male,32
446,2025-02-18,Electronics,201.52,10376,Leo Rivera,leo.rivera1464@gmail.com,+1 (231) 683-9136,"7087 Sunset Blvd, Franklin, NY 08193",2021-01-03,Bob,Male,26
303,2025-05-11,Toys,414.62,10345,Ian Phillips,ian.phillips7584@outlook.com,+1 (731) 327-8221,"5390 Pine Ave, Georgetown, IL 10554",2022-08-27,Alice,Female,54
324,2025-08-15,Toys,147.76,10764, Brianna Diaz ,brianna.diaz7365@protonmail.com,No especificado,No especificado,2022-03-03,Frank,Male,54
621,2025-03-25,Home & Kitchen,479.18,10432,Grace Ward,grace.ward0472@yahoo.com,+1 (372) 685-4466,"1155 Maple Dr, Madison, IL 07228",2020-01-04,George,Female,44
410,2025-07-15,Sports,219.2,10827,Olivia Cruz,olivia.cruz0206@hotmail.com,+1 (293) 934-3166,"4535 Elm St, Apt 69, Fairview, CA 50285",2021-02-25,Bob,Male,60
302,No especificado,Home & Kitchen,497.44,10957,Fiona Castillo,fiona.castillo4189@yahoo.com,+1 (998) 352-9640,"2351 Pine Ave, Greenville, TX 33460",2021-05-29,Diana,Female,49
526,2025-08-10,No especificado,478.62,10773,Quentin Turner,quentin.turner4070@aol.com,+1 (992) 645-8300,"3919 Cedar Ln, Riverside, FL 75931",2020-06-28,Bob,Male,30
473,2025-04-16,Electronics,364.89,10935,No especificado,stella.wilson2179@protonmail.com,+1 (521) 596-3449,"8748 Elm St, Apt 3, Madison, TX 59050",2021-07-11,Frank,Female,52
949,2025-08-22,Home & Kitchen,174.87,10004,No especificado,marcus.cruz4926@outlook.com,+1 (973) 794-8323,No especificado,2019-04-10,Diana,Female,58
433,2025-06-28,Sports,260.7,10487,No especificado,noah.ross4143@hotmail.com,No especificado,"204 Maple Dr, Madison, TX 36508",2021-01-30,Diana,Female,54
631,No especificado,Toys,64.5,10914,Jocelyn Walker,jocelyn.walker2819@protonmail.com,+1 (519) 703-9497," 8363 Maple Dr, Apt 98, Greenville, TX 47820 ",2023-04-05,Hannah,Male,49
401,2025-05-16,Electronics,211.2,10973,No especificado,jane.rogers1181@protonmail.com,+1 (448) 413-4633,"2257 Sunset Blvd, Springfield, NY 16544",2021-12-21,Diana,Female,33
788,2025-08-02,Home & Kitchen,246.4,10565,No especificado,kara.roberts3656@gmail.com,+1 (858) 308-2879,No especificado,2021-06-12,George,Female,47
495,2025-05-31,Clothing,269.31,10248,Robert Torres,robert.torres3554@aol.com,+1 (940) 604-7739," 2355 Sunset Blvd, Greenville, FL 07054 ",2023-07-26,Frank,Male,58
441,2025-02-28,Electronics,398.13,10675, Natalie Morris ,natalie.morris5263@mail.com,+1 (229) 534-9807,"6430 Pine Ave, Riverside, FL 70955",2020-04-15,Frank,Male,52
953,2025-06-26,Electronics,241.07,10756, Hailey Gray ,No especificado,No especificado," 5611 Hillcrest Ave, Springfield, NY 94950 ",2022-06-22,George,Female,47
859,2025-01-03,Sports,404.45,10495,Paul Clark,paul.clark3248@yahoo.com,+1 (392) 453-8747,"3609 Oak St, Georgetown, FL 72409",2023-01-11,Elena,Female,51
256,2025-05-02,Clothing,422.61,10668, Jocelyn Parker ,jocelyn.parker8101@mail.com,+1 (975) 398-3998,"9212 Washington Blvd, Apt 46, Centerville, CA 89246",No especificado,Hannah,Male,41
864,2025-03-29,Toys,33.63,10915,Riley Phillips,riley.phillips6289@yahoo.com,No especificado,"6932 Lakeview Dr, Riverside, TX 46666",No especificado,Frank,Female,30
278,2025-01-15,Electronics,124.74,10502, Bob Morales ,bob.morales1668@mail.com,+1 (718) 835-1231," 7497 Washington Blvd, Apt 29, Greenville, TX 72267 ",2019-06-07,Bob,Female,54
642,2025-06-08,Toys,94.9,106010,Kara Nguyen,kara.nguyen4826@aol.com,+1 (531) 625-4742,"4884 Oak St, Clinton, NY 33265",2023-10-20,Frank,Male,48
698,2025-03-28,Sports,195.0,10691,Zoey Wood,zoey.wood2687@aol.com,+1 (560) 219-7899,"7630 Elm St, Apt 67, Fairview, NY 04354",2020-12-30,Frank,Female,22
985,2025-08-31,Toys,41.18,10215,Noah Taylor,noah.taylor3569@hotmail.com,+1 (382) 515-3604,"2696 Cedar Ln, Georgetown, FL 41657",2019-01-19,Bob,Male,50
480,2025-04-06,Toys,No especificado,10589, Peter Gonzalez ,peter.gonzalez1314@mail.com,+1 (914) 624-9782,"2939 Elm St, Georgetown, CA 52771",2023-10-10,Bob,Male,50
281,2025-08-17,Clothing,59.94,10687, Uma Moore ,No especificado,+1 (948) 488-9941,"8876 Cedar Ln, Fairview, TX 20371",2019-06-09,Bob,Female,35
539,2025-02-27,Electronics,205.12,10774,Brianna Ward,No especificado,+1 (616) 472-2279,"6920 Main St, Apt 7, Greenville, NY 98202",2022-05-20,Hannah,Female,44
440,2025-08-19,Toys,154.13,10712, Kelly Gonzalez ,kelly.gonzalez8577@hotmail.com,No especificado," 5072 Sunset Blvd, Georgetown, TX 38152 ",2021-04-25,Diana,Female,55
906,2025-03-31,Sports,394.17,10936,Kevin Gutierrez,kevin.gutierrez1804@protonmail.com,+1 (396) 946-9392," 8626 Elm St, Greenville, TX 74554 ",2021-07-06,George,Female,54
759,2025-01-12,Home & Kitchen,234.73,10544, Delilah Young ,delilah.young3694@aol.com,No especificado,"7845 Sunset Blvd, Fairview, FL 98806",No especificado,Frank,Male,32
946,2025-06-24,Sports,114.32,10154, Yvonne Stewart ,yvonne.stewart3769@yahoo.com,+1 (513) 467-5473,No especificado,2023-07-29,Frank,Female,51
612,2025-07-11,Electronics,109.94,10294,Amber Hughes,amber.hughes6012@hotmail.com,+1 (413) 951-9072,"6706 Washington Blvd, Apt 20, Franklin, IL 88622",2021-08-25,Alice,Female,41
291,2025-06-21,Clothing,440.76,10354,Alice Stewart,alice.stewart9011@aol.com,+1 (640) 858-5169,"8487 Sunset Blvd, Arlington, TX 74109",2022-02-28,Bob,Female,43
592,2025-02-01,Home & Kitchen,37.52,10433,Catherine Sanders,catherine.sanders0677@outlook.com,+1 (845) 836-6033,No especificado,2021-10-03,George,Female,29
3,2025-02-11,Toys,159.05,10224, Henry Martin ,henry.martin0365@mail.com,+1 (378) 615-9326,"785 Elm St, Centerville, FL 70040",2019-01-11,Carlos,Male,36
102,2025-03-30,Toys,371.25,10795, Delilah Patel ,delilah.patel3431@gmail.com,+1 (513) 502-7451," 4535 Main St, Apt 26, Arlington, NY 24754 ",2023-09-07,Bob,Female,30
153,2025-05-25,Toys,381.7,10536,Emily Hernandez,emily.hernandez3046@hotmail.com,+1 (362) 866-5993,"2837 Lakeview Dr, Fairview, IL 92651",2022-02-11,Frank,Female,49
369,2025-06-04,Home & Kitchen,55.44,10688,Queen Young,queen.young3288@outlook.com,+1 (633) 661-3363,"5848 Oak St, Georgetown, FL 75985",2020-05-09,Hannah,Female,43
165,2025-07-18,Clothing,423.73,10865,Kyle Wilson,kyle.wilson2020@hotmail.com,+1 (812) 329-5633,No especificado,2023-10-20,Hannah,Female,24
537,2025-06-14,Home & Kitchen,112.86,10625,Jasmine Flores,jasmine.flores9339@yahoo.com,No especificado,"7280 Main St, Greenville, TX 84322",2022-06-22,Bob,Male,42
585,2025-04-14,Clothing,155.85,10566,Quentin Cox,quentin.cox5988@gmail.com,+1 (928) 413-6412," 2150 Pine Ave, Arlington, CA 61743 ",2019-07-03,Diana,Female,40
348,2025-06-07,Sports,283.23,10377,Logan Moore,logan.moore0894@aol.com,No especificado,"3496 Cedar Ln, Apt 1, Georgetown, CA 74699",2020-01-25,Bob,Male,63
7,2025-08-06,Clothing,405.08,10124, Robert Mendoza ,robert.mendoza4800@mail.com,+1 (899) 966-2474,"9463 Pine Ave, Springfield, NY 56086",2021-02-14,Carlos,Male,60
458,2025-02-06,Sports,252.7,10288,Gavin Ruiz,No especificado,+1 (861) 773-1950,"3827 Elm St, Madison, IL 05264",2020-03-09,Frank,Male,56
640,2025-01-02,Clothing,250.65,10274, Ophelia Cook ,ophelia.cook8688@protonmail.com,+1 (420) 260-5958,"5335 Hillcrest Ave, Georgetown, CA 74793",2023-03-08,Elena,Female,62
415,2025-01-12,Toys,251.28,10545,Tina Flores,tina.flores6118@outlook.com,No especificado,"9572 Maple Dr, Arlington, TX 69163",2023-01-30,Hannah,Male,33
965,2025-02-24,Electronics,No especificado,10669,Charlie Taylor,charlie.taylor9573@mail.com,No especificado," 3013 Maple Dr, Fairview, CA 38330 ",2020-03-06,Frank,Male,59
214,2025-09-13,Toys,347.78,10454,Grace Price,grace.price7789@protonmail.com,+1 (825) 618-3424,"7803 Main St, Apt 14, Clinton, IL 12211",2019-01-24,Frank,Female,37
932,2025-06-27,Home & Kitchen,207.66,10676,George Cook,george.cook1976@gmail.com,+1 (940) 675-2755,"2006 Maple Dr, Clinton, NY 55737",2021-12-24,Diana,Female,30
912,2025-01-27,Sports,418.56,10195,Kevin Lee,kevin.lee9467@mail.com,No especificado," 1104 Cedar Ln, Madison, TX 32702 ",2019-12-25,Alice,Female,23
929,2025-05-12,Home & Kitchen,85.7,10893,Hailey Reed,hailey.reed7427@protonmail.com,+1 (922) 770-8729,"1618 Oak St, Georgetown, IL 23916",2021-12-20,Carlos,Male,26
808,2025-07-26,Electronics,475.48,10537,John Jimenez,No especificado,+1 (804) 319-5296,"9411 Pine Ave, Georgetown, FL 72789",2023-03-29,Diana,Female,45
988,2025-03-18,Clothing,193.36,10553, Nina Wright ,nina.wright3655@protonmail.com,+1 (441) 241-4172,"6115 Hillcrest Ave, Apt 46, Springfield, FL 73959",2020-09-08,Frank,Male,60
650,2025-09-12,Electronics,376.83,10289,Zach Bennett,zach.bennett7233@yahoo.com,No especificado,No especificado,No especificado,Alice,Female,34
538,2025-06-27,Sports,71.47,10093,Gavin Davis,gavin.davis5171@hotmail.com,No especificado," 8580 Hillcrest Ave, Apt 24, Clinton, FL 28931 ",2023-08-23,Elena,Female,57
978,2025-06-15,Clothing,132.52,10094,Jane Nguyen,jane.nguyen9802@hotmail.com,No especificado,"9240 Oak St, Springfield, FL 57893",No especificado,Hannah,Female,27
967,2025-03-18,Electronics,77.75,10414,Quincy Sanders,quincy.sanders9638@mail.com,+1 (325) 436-1048,"1502 Washington Blvd, Apt 11, Clinton, FL 29831",2019-08-15,George,Female,120
408,2025-07-23,Toys,226.6,10757, Molly Robinson ,molly.robinson5001@aol.com,+1 (937) 517-2957,"8977 Sunset Blvd, Georgetown, FL 34636",2019-09-28,Bob,Female,22
49,2025-08-08,Sports,263.12,10692,Quentin Campbell,quentin.campbell6665@gmail.com,+1 (847) 384-7540,"9419 Elm St, Clinton, IL 06659",2021-06-22,Elena,Female,29
824,2025-07-29,Toys,102.07,10837,Quentin Mendoza,quentin.mendoza7813@hotmail.com,No especificado,"2513 Hillcrest Ave, Apt 21, Springfield, TX 11751",2022-10-28,Carlos,Male,60
545,2025-02-10,Electronics,340.17,10958, Caleb Jimenez ,caleb.jimenez3357@hotmail.com,+1 (501) 720-2076," 6511 Sunset Blvd, Fairview, IL 10555 ",2019-11-27,Alice,Female,52
928,2025-03-31,Clothing,175.87,10538,Ethan Gomez,ethan.gomez0881@protonmail.com,No especificado,"3208 Oak St, Riverside, FL 11031",No especificado,Carlos,Male,52
257,2025-07-21,Home & Kitchen,No especificado,10577,Ivy Nelson,ivy.nelson8216@aol.com,+1 (585) 259-9350,"4207 Pine Ave, Apt 18, Greenville, FL 17241",2019-05-31,Carlos,Male,45
716,2025-07-05,Toys,71.25,10005,Holly Alvarez,holly.alvarez1172@aol.com,+1 (966) 923-6861,No especificado,2022-12-01,Carlos,Male,36
448,2025-08-12,Home & Kitchen,250.86,10974,Queen Collins,queen.collins2158@aol.com,+1 (207) 781-6493,"8711 Elm St, Franklin, IL 97334",2023-06-24,Hannah,Female,37
295,2025-06-29,Home & Kitchen,23.18,10095,No especificado,riley.lewis6344@aol.com,+1 (758) 345-8312,"5228 Oak St, Apt 59, Greenville, FL 74584",2023-07-10,Carlos,Male,29
579,2025-07-15,Electronics,28.83,10046,Zoe Parker,No especificado,+1 (798) 423-2341,"9097 Main St, Centerville, CA 65533",2023-06-08,Bob,Male,52
159,2025-08-10,Sports,30.31,10265,Robert Jackson,robert.jackson4245@mail.com,+1 (232) 666-8167,"2392 Lakeview Dr, Apt 44, Madison, CA 75405",No especificado,Elena,Female,60
532,2025-08-14,Home & Kitchen,444.89,10275,Amber Brown,amber.brown5014@protonmail.com,No especificado,"4719 Oak St, Arlington, NY 53905",2023-11-28,George,Female,37
649,2025-02-12,Home & Kitchen,350.12,10464, Delilah Price ,delilah.price3874@protonmail.com,No especificado," 5724 Maple Dr, Apt 99, Greenville, CA 80177 ",2020-11-27,Diana,Female,50
919,2025-04-25,Sports,293.19,10249, Lauren Moore ,No especificado,+1 (571) 910-1418,"5735 Lakeview Dr, Springfield, TX 87297",2019-11-12,Bob,Male,30
733,2025-09-02,Clothing,473.5,10234,Oscar Clark,No especificado,No especificado,"4396 Lakeview Dr, Clinton, FL 99587",2019-04-30,Carlos,Male,54
375,2025-02-09,Toys,319.01,10594, Ray Lopez ,ray.lopez6714@outlook.com,+1 (942) 547-4494," 6419 Main St, Apt 2, Clinton, NY 26862 ",2023-11-28,Alice,Female,36
860,2025-04-05,Sports,436.25,102810,Holly Johnson,holly.johnson1984@aol.com,+1 (469) 948-7007,"5345 Washington Blvd, Greenville, TX 53984",No especificado,Hannah,Female,32
689,2025-01-10,Sports,290.68,10424, Ray Wilson ,ray.wilson0036@mail.com,+1 (770) 481-6594,"603 Maple Dr, Georgetown, FL 85425",2021-03-04,Bob,Male,31
688,2025-08-13,Sports,364.7,10216,Jane Hernandez,jane.hernandez9763@hotmail.com,+1 (362) 740-7950,"8346 Sunset Blvd, Riverside, TX 48262",2023-03-18,Frank,Male,31
394,2025-03-18,Clothing,318.19,102811, Kyle Lewis ,kyle.lewis6029@gmail.com,+1 (956) 704-3872,"7057 Elm St, Madison, TX 35568",2023-07-25,George,Female,40
895,2025-07-06,Toys,414.22,105810,Alice Reed,alice.reed5621@yahoo.com,No especificado,"5622 Cedar Ln, Greenville, NY 27327",2023-09-07,Frank,Male,33
423,2025-02-16,Electronics,439.16,10789,Owen Hall,owen.hall7375@hotmail.com,+1 (946) 658-1605,"6196 Sunset Blvd, Springfield, FL 33245",2023-10-25,Elena,Female,26
163,2025-05-10,Home & Kitchen,496.66,10744,Zoe Nelson,No especificado,+1 (207) 573-3782,No especificado,2020-01-19,Bob,Female,34
125,2025-06-03,Electronics,319.8,10415,Kelly Williams,kelly.williams6633@gmail.com,+1 (903) 663-3338,"5639 Main St, Springfield, IL 09144",2023-04-28,George,Female,48
740,2025-05-31,Home & Kitchen,406.38,106011,Oscar Ward,oscar.ward7439@hotmail.com,No especificado,"1497 Main St, Georgetown, IL 57416",2021-01-25,Alice,Female,50
374,2025-04-27,Sports,380.71,10704,Edward Ramirez,edward.ramirez3553@yahoo.com,+1 (388) 866-5143,"8042 Washington Blvd, Georgetown, IL 08658",2023-03-12,Frank,Female,27
98,2025-09-07,Toys,279.09,10503,Kelly Sanchez,kelly.sanchez8089@outlook.com,No especificado,"4190 Main St, Apt 55, Greenville, FL 36050",2023-12-15,Elena,Female,60
429,2025-07-19,Toys,435.63,10063,No especificado,yuri.baker7279@yahoo.com,+1 (569) 825-5708,"2771 Lakeview Dr, Apt 11, Greenville, NY 33190",2021-12-28,Hannah,Female,47
818,2025-02-06,Home & Kitchen,278.49,10395, Ethan Smith ,No especificado,+1 (949) 396-4791,"3740 Elm St, Riverside, CA 33791",2020-01-10,Bob,Female,56
644,2025-04-24,Home & Kitchen,320.02,107810,Owen Campbell,owen.campbell1143@gmail.com,+1 (262) 559-1116,"7189 Elm St, Riverside, CA 48561",2022-02-06,Bob,Female,30
855,No especificado,Home & Kitchen,No especificado,105811,Ophelia Jackson,ophelia.jackson8249@hotmail.com,+1 (587) 951-3187,"4038 Pine Ave, Apt 76, Clinton, IL 43853",2022-12-25,Diana,Female,42
203,2025-01-01,No especificado,No especificado,10689,Tina Nelson,tina.nelson1607@mail.com,No especificado,"3355 Oak St, Apt 45, Riverside, FL 69852",2023-06-08,Carlos,Male,59
117,2025-08-05,Toys,127.07,105812,Noah Alvarez,noah.alvarez9404@gmail.com,+1 (608) 683-5420,"6454 Lakeview Dr, Centerville, TX 07208",2021-01-07,Bob,Male,58
168,2025-02-02,Clothing,72.62,10217,Diana Garcia,diana.garcia4318@yahoo.com,+1 (391) 930-8636,"5084 Hillcrest Ave, Georgetown, NY 03176",2019-07-21,Bob,Male,29
245,2025-06-24,Electronics,477.75,10218,No especificado,riley.thompson2995@protonmail.com,+1 (368) 234-6237,"7838 Oak St, Georgetown, IL 79796",2021-07-30,Diana,Female,22
811,2025-03-19,Electronics,412.78,10334,No especificado,kevin.gomez4301@mail.com,No especificado,"6925 Pine Ave, Springfield, NY 98006",2022-07-04,Bob,Male,35
128,2025-01-25,Toys,108.55,10619, Henry Ross ,henry.ross1133@hotmail.com,+1 (658) 844-3734,"1131 Washington Blvd, Georgetown, NY 49973",2019-04-18,Alice,Female,36
233,2025-04-12,Toys,136.34,10219,Noah Moore,noah.moore8002@outlook.com,+1 (274) 617-3989,"1028 Cedar Ln, Apt 99, Madison, TX 58488",No especificado,Diana,Female,32
91,2025-06-26,Toys,109.3,10386,Holly Flores,No especificado,+1 (262) 360-7950," 2648 Hillcrest Ave, Apt 50, Greenville, FL 37415 ",2022-04-19,George,Female,38
962,2025-06-12,Home & Kitchen,57.16,10855,William Flores,william.flores1803@protonmail.com,No especificado,"7477 Oak St, Apt 17, Arlington, CA 42920",2019-11-06,George,Female,61
507,2025-02-08,Toys,478.24,10006,Grace Ward,grace.ward0328@gmail.com,+1 (346) 849-5575," 1171 Main St, Madison, CA 61595 ",No especificado,Bob,Male,58
356,2025-03-23,Sports,290.71,10488, Penelope Morris ,penelope.morris1436@gmail.com,No especificado,"7045 Oak St, Madison, CA 43140",2022-11-25,Diana,Female,41
261,2025-03-04,No especificado,No especificado,10796,Henry Hernandez,henry.hernandez1607@mail.com,No especificado,"8074 Maple Dr, Apt 94, Riverside, IL 28757",2022-05-29,Bob,Female,29
628,2025-05-21,Home & Kitchen,140.67,10496,Dave Howard,dave.howard5230@protonmail.com,No especificado,No especificado,2019-10-01,Bob,Male,59
282,2025-01-19,Toys,358.45,10655,Alice Hughes,alice.hughes2902@yahoo.com,+1 (967) 525-2416,"5711 Maple Dr, Apt 46, Arlington, CA 00644",2021-06-01,Frank,Female,42
377,2025-06-06,Toys,175.94,10425,Nina Edwards,No especificado,+1 (952) 212-3300,"2396 Maple Dr, Apt 17, Springfield, TX 68711",2021-12-29,Hannah,Male,58
209,2025-02-22,Toys,141.31,10057,Isabel Patel,isabel.patel3553@yahoo.com,+1 (647) 455-9272,"6404 Cedar Ln, Apt 84, Centerville, NY 72705",2021-11-21,Diana,Female,32
784,2025-02-08,Home & Kitchen,No especificado,106012,Jack Williams,jack.williams7647@hotmail.com,+1 (417) 369-3178,No especificado,2021-12-06,Elena,Female,33
465,2025-05-29,Toys,482.19,10567,Jacob Roberts,jacob.roberts3303@protonmail.com,+1 (694) 552-4151,"4347 Main St, Apt 65, Fairview, CA 96101",2021-06-04,Diana,Female,22
25,No especificado,Toys,182.12,10465,Riley Howard,riley.howard8272@aol.com,No especificado,"6815 Maple Dr, Greenville, FL 75154",2022-05-13,Frank,Female,33
714,2025-06-26,Home & Kitchen,402.28,10346,Queen Foster,queen.foster1668@outlook.com,+1 (352) 757-9249," 4958 Lakeview Dr, Apt 13, Centerville, NY 07022 ",2019-11-21,Elena,Female,38
527,2025-04-22,Electronics,213.91,10444,No especificado,vanessa.howard0804@aol.com,+1 (303) 489-4779,"247 Sunset Blvd, Apt 71, Clinton, NY 99842",2023-03-10,Elena,Female,28
696,2025-02-28,Toys,412.1,10266,Zoe Rogers,zoe.rogers3640@yahoo.com,No especificado," 3209 Oak St, Greenville, CA 54835 ",2022-01-23,Bob,Female,34
882,2025-07-07,Clothing,183.32,10251,Peter Stewart,peter.stewart7192@hotmail.com,No especificado,"605 Oak St, Fairview, NY 78568",2021-07-27,Alice,Female,23
431,2025-07-12,Clothing,148.18,10937,Ivy Baker,ivy.baker9237@gmail.com,+1 (625) 459-1219,"1582 Washington Blvd, Fairview, CA 55269",2023-05-08,Bob,Male,60
711,2025-06-25,Clothing,262.48,10466,No especificado,hank.reyes6670@yahoo.com,+1 (456) 853-2137,"1880 Elm St, Apt 75, Centerville, TX 57430",2023-06-08,Bob,Male,26
184,2025-03-17,Toys,32.04,10276, Queen Ortiz ,No especificado,+1 (812) 852-8016,No especificado,2023-07-24,Bob,Male,58
801,2025-06-26,No especificado,310.45,10252, Walter Gomez ,No especificado,+1 (433) 217-3108,"1143 Sunset Blvd, Centerville, CA 13833",2022-05-07,Diana,Female,36
540,2025-07-14,Sports,65.85,10142,Liam Young,liam.young9829@mail.com,No especificado,"8326 Sunset Blvd, Georgetown, TX 62905",No especificado,Carlos,Male,37
187,2025-06-06,Electronics,329.05,10735, Victor Patel ,victor.patel3446@aol.com,No especificado," 4526 Elm St, Springfield, TX 89476 ",2021-01-09,Frank,Female,23
955,2025-08-31,Electronics,386.96,102110,Grace Patel,grace.patel4875@gmail.com,+1 (587) 289-1936,"1932 Washington Blvd, Madison, NY 14108",2021-05-01,George,Female,46
815,2025-05-24,No especificado,352.08,10196,Amber Rogers,amber.rogers3951@protonmail.com,+1 (523) 952-5390," 6227 Washington Blvd, Apt 60, Riverside, FL 26074 ",2022-05-06,Carlos,Male,64
709,2025-04-19,Clothing,No especificado,10405,Ximena Wood,ximena.wood7565@yahoo.com,+1 (674) 922-7612,"9654 Washington Blvd, Apt 20, Franklin, NY 30637",No especificado,Diana,Female,33
920,2025-04-12,Toys,492.5,10539,Xena Ruiz,xena.ruiz6918@mail.com,No especificado,"7998 Washington Blvd, Apt 22, Arlington, IL 90718",No especificado,Diana,Female,No especificado
172,2025-06-08,Electronics,454.41,10033,Fiona Moore,fiona.moore8004@outlook.com,+1 (619) 987-4111,"7796 Sunset Blvd, Springfield, TX 10812",2020-02-23,Diana,Female,54
761,2025-05-09,Clothing,297.37,10745,Quincy Foster,quincy.foster8938@mail.com,No especificado," 7835 Sunset Blvd, Apt 75, Centerville, CA 77621 ",2023-06-13,Bob,Female,29
747,2025-04-29,Home & Kitchen,144.84,10378,Travis Ramos,travis.ramos5096@protonmail.com,+1 (239) 758-4098," 6301 Main St, Madison, NY 07251 ",2019-09-12,Elena,Female,45
